,Country Name,Country Code,Indicator Name,Indicator Code,year,value
671,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1975,
672,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1975,6236.358885000001
673,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1975,92221047460.0
674,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1975,349130.0
675,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1975,71.40173171
676,Germany,DEU,Population growth (annual %),SP.POP.GROW,1975,-0.37284635899999996
677,Germany,DEU,Population in largest city,EN.URB.LCTY,1975,3130306.0
678,Germany,DEU,"Population, total",SP.POP.TOTL,1975,78673554.0
679,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1975,4.0
680,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1975,
681,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1975,27.44
682,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1975,
683,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1975,4106.993857
684,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1975,42506699288.0
685,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1975,294110.0
686,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1975,72.64731707
687,Italy,ITA,Population growth (annual %),SP.POP.GROW,1975,0.597247219
688,Italy,ITA,Population in largest city,EN.URB.LCTY,1975,3300294.0
689,Italy,ITA,"Population, total",SP.POP.TOTL,1975,55441001.0
690,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1975,5.0
691,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1975,97.99977
692,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1975,34.357
693,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1975,
694,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1975,4299.745618
695,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1975,65516192035.0
696,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1975,241930.0
697,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1975,72.72439024
698,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1975,-0.0074233630000000005
699,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1975,7124383.0
700,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1975,56225800.0
701,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1975,6.0
702,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1975,
703,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1975,22.316999999999997
704,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1976,
705,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1976,6866.818286
706,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1976,75449330784.0
707,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1976,547566.0156
708,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1976,73.10243902
709,France,FRA,Population growth (annual %),SP.POP.GROW,1976,0.533756666
710,France,FRA,Population in largest city,EN.URB.LCTY,1976,8580055.0
711,France,FRA,"Population, total",SP.POP.TOTL,1976,54220022.0
712,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1976,5.0
713,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1976,100.0
714,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1976,27.003
715,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1976,
716,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1976,6634.856899
717,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1976,105502000000.0
718,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1976,349130.0
719,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1976,71.63414634
720,Germany,DEU,Population growth (annual %),SP.POP.GROW,1976,-0.428766875
721,Germany,DEU,Population in largest city,EN.URB.LCTY,1976,3115302.0
722,Germany,DEU,"Population, total",SP.POP.TOTL,1976,78336950.0
723,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1976,4.0
724,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1976,
725,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1976,27.383000000000003
726,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1976,
727,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1976,4033.0993670000003
728,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1976,47521969295.0
729,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1976,294110.0
730,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1976,72.99195122
731,Italy,ITA,Population growth (annual %),SP.POP.GROW,1976,0.49885105799999996
732,Italy,ITA,Population in largest city,EN.URB.LCTY,1976,3318157.0
733,Italy,ITA,"Population, total",SP.POP.TOTL,1976,55718260.0
734,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1976,5.0
735,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1976,97.89369
736,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1976,34.156
737,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1976,
738,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1976,4138.167788000001
739,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1976,67750428212.0
740,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1976,241930.0
741,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1976,72.77560976
742,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1976,-0.024603833
743,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1976,7048047.0
744,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1976,56211968.0
745,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1976,6.0
746,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1976,
747,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1976,22.156
748,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1977,
749,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1977,7532.527928
750,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1977,83706873496.0
751,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1977,547566.0156
752,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1977,73.35121951
753,France,FRA,Population growth (annual %),SP.POP.GROW,1977,0.455765232
754,France,FRA,Population in largest city,EN.URB.LCTY,1977,8602261.0
755,France,FRA,"Population, total",SP.POP.TOTL,1977,54467702.0
756,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1977,5.0
757,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1977,97.99243
758,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1977,26.932
759,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1977,
760,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1977,7682.953776
761,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1977,120844000000.0
762,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1977,349130.0
763,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1977,71.88368293
764,Germany,DEU,Population growth (annual %),SP.POP.GROW,1977,-0.226376663
765,Germany,DEU,Population in largest city,EN.URB.LCTY,1977,3100411.0
766,Germany,DEU,"Population, total",SP.POP.TOTL,1977,78159814.0
767,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1977,4.0
768,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1977,
769,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1977,27.326
770,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1977,
771,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1977,4603.599693
772,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1977,52626623656.0
773,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1977,294110.0
774,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1977,73.36463415
775,Italy,ITA,Population growth (annual %),SP.POP.GROW,1977,0.42472205700000004
776,Italy,ITA,Population in largest city,EN.URB.LCTY,1977,3336067.0
777,Italy,ITA,"Population, total",SP.POP.TOTL,1977,55955411.0
778,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1977,5.0
779,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1977,98.72519
780,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1977,33.955999999999996
781,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1977,
782,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1977,4681.439932
783,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1977,76182421594.0
784,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1977,241930.0
785,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1977,73.22439024
786,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1977,-0.032873848
787,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1977,6972736.0
788,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1977,56193492.0
789,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1977,6.0
790,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1977,
791,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1977,21.995
792,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1978,
793,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1978,9264.777834
794,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1978,97265988372.0
795,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1978,547566.0156
796,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1978,73.60243902
797,France,FRA,Population growth (annual %),SP.POP.GROW,1978,0.410681995
798,France,FRA,Population in largest city,EN.URB.LCTY,1978,8624556.0
799,France,FRA,"Population, total",SP.POP.TOTL,1978,54691851.0
800,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1978,5.0
801,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1978,98.6041
802,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1978,26.86
803,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1978,
804,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1978,9482.042845999998
805,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1978,144716000000.0
806,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1978,349130.0
807,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1978,72.14329268
808,Germany,DEU,Population growth (annual %),SP.POP.GROW,1978,-0.087031415
809,Germany,DEU,Population in largest city,EN.URB.LCTY,1978,3085570.0
810,Germany,DEU,"Population, total",SP.POP.TOTL,1978,78091820.0
811,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1978,4.0
812,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1978,
813,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1978,27.27
814,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1978,
815,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1978,5610.498107
816,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1978,61718133014.0
817,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1978,294110.0
818,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1978,73.69317073
819,Italy,ITA,Population growth (annual %),SP.POP.GROW,1978,0.35631295
820,Italy,ITA,Population in largest city,EN.URB.LCTY,1978,3354099.0
821,Italy,ITA,"Population, total",SP.POP.TOTL,1978,56155143.0
822,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1978,5.0
823,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1978,99.06099
824,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1978,33.757
825,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1978,
826,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1978,5976.938169
827,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1978,89639071716.0
828,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1978,241930.0
829,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1978,73.17560976
830,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1978,0.005359908
831,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1978,6898127.0
832,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1978,56196504.0
833,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1978,6.0
834,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1978,
835,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1978,21.836
836,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,
837,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1979,11179.63127
838,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1979,124741000000.0
839,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1979,547566.0156
840,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1979,73.85121951
841,France,FRA,Population growth (annual %),SP.POP.GROW,1979,0.41103811
842,France,FRA,Population in largest city,EN.URB.LCTY,1979,8646908.0
843,France,FRA,"Population, total",SP.POP.TOTL,1979,54917118.0
844,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1979,5.0
845,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1979,97.86309
846,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1979,26.789
847,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,
848,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1979,11281.02332
849,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1979,188607000000.0
850,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1979,349130.0
851,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1979,72.40853659
852,Germany,DEU,Population growth (annual %),SP.POP.GROW,1979,0.044207406
853,Germany,DEU,Population in largest city,EN.URB.LCTY,1979,3070801.0
854,Germany,DEU,"Population, total",SP.POP.TOTL,1979,78126350.0
855,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1979,4.0
856,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1979,
857,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1979,27.213
858,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,
859,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1979,6990.285793999999
860,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1979,83952402004.0
861,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1979,294110.0
862,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1979,74.00268293
863,Italy,ITA,Population growth (annual %),SP.POP.GROW,1979,0.289147208
864,Italy,ITA,Population in largest city,EN.URB.LCTY,1979,3372228.0
865,Italy,ITA,"Population, total",SP.POP.TOTL,1979,56317749.0
866,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1979,5.0
867,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1979,99.3225
868,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1979,33.558
869,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,
870,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1979,7804.762081
871,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1979,118544000000.0
872,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1979,241930.0
873,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1979,73.27560976
874,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1979,0.089728661
875,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1979,6824317.0
876,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1979,56246951.0
877,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1979,6.0
878,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1979,
879,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1979,21.677
880,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,
881,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1980,12713.36125
882,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1980,157931000000.0
883,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1980,547566.0156
884,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1980,74.05121951
885,France,FRA,Population growth (annual %),SP.POP.GROW,1980,0.444063245
886,France,FRA,Population in largest city,EN.URB.LCTY,1980,8669349.0
887,France,FRA,"Population, total",SP.POP.TOTL,1980,55161527.0
888,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1980,5.0
889,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1980,
890,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1980,26.718000000000004
891,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,
892,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1980,12138.3081
893,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1980,220780000000.0
894,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1980,349130.0
895,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1980,72.67790244
896,Germany,DEU,Population growth (annual %),SP.POP.GROW,1980,0.207430406
897,Germany,DEU,Population in largest city,EN.URB.LCTY,1980,3056082.0
898,Germany,DEU,"Population, total",SP.POP.TOTL,1980,78288576.0
899,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1980,4.0
900,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1980,
901,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1980,27.156
902,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,
903,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1980,8456.918982
904,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1980,108750000000.0
905,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1980,294110.0
906,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1980,73.94317073
907,Italy,ITA,Population growth (annual %),SP.POP.GROW,1980,0.20599975199999998
908,Italy,ITA,Population in largest city,EN.URB.LCTY,1980,3390480.0
909,Italy,ITA,"Population, total",SP.POP.TOTL,1980,56433883.0
910,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1980,5.0
911,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1980,99.28311
912,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1980,33.36
913,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,
914,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1980,10032.06208
915,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1980,137974000000.0
916,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1980,241930.0
917,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1980,73.67560976
918,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1980,0.119517254
919,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1980,6751196.0
920,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1980,56314216.0
921,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1980,6.0
922,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1980,
923,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1980,21.519000000000002
924,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1981,
925,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1981,11104.97773
926,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1981,144292000000.0
927,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1981,547566.0156
928,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1981,74.3
929,France,FRA,Population growth (annual %),SP.POP.GROW,1981,0.48605678399999996
930,France,FRA,Population in largest city,EN.URB.LCTY,1981,8691787.0
931,France,FRA,"Population, total",SP.POP.TOTL,1981,55430296.0
932,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1981,5.0
933,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1981,
934,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1981,26.648000000000003
935,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1981,
936,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1981,10209.07311
937,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1981,192500000000.0
938,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1981,349130.0
939,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1981,72.95039024
940,Germany,DEU,Population growth (annual %),SP.POP.GROW,1981,0.152308489
941,Germany,DEU,Population in largest city,EN.URB.LCTY,1981,3051544.0
942,Germany,DEU,"Population, total",SP.POP.TOTL,1981,78407907.0
943,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1981,4.0
944,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1981,
945,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1981,27.011
946,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1981,
947,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1981,7622.833328
948,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1981,101718000000.0
949,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1981,294110.0
950,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1981,74.35390244
951,Italy,ITA,Population growth (annual %),SP.POP.GROW,1981,0.12005432
952,Italy,ITA,Population in largest city,EN.URB.LCTY,1981,3408780.0
953,Italy,ITA,"Population, total",SP.POP.TOTL,1981,56501675.0
954,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1981,5.0
955,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1981,99.27574
956,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1981,33.163000000000004
957,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1981,
958,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1981,9599.306222
959,United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1981,125162000000.0
960,United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,1981,241930.0
961,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1981,74.02682927
962,United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1981,0.034821732
963,United Kingdom,GBR,Population in largest city,EN.URB.LCTY,1981,6698500.0
964,United Kingdom,GBR,"Population, total",SP.POP.TOTL,1981,56333829.0
965,United Kingdom,GBR,"Primary education, duration (years)",SE.PRM.DURS,1981,6.0
966,United Kingdom,GBR,Progression to secondary school (%),SE.SEC.PROG.ZS,1981,
967,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,1981,21.412
968,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1982,
969,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1982,10496.92987
970,France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1982,139515000000.0
971,France,FRA,Land area (sq. km),AG.LND.TOTL.K2,1982,547566.0156
972,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1982,74.5
973,France,FRA,Population growth (annual %),SP.POP.GROW,1982,0.519369592
974,France,FRA,Population in largest city,EN.URB.LCTY,1982,8731086.0
975,France,FRA,"Population, total",SP.POP.TOTL,1982,55718933.0
976,France,FRA,"Primary education, duration (years)",SE.PRM.DURS,1982,5.0
977,France,FRA,Progression to secondary school (%),SE.SEC.PROG.ZS,1982,
978,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,1982,26.575
979,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1982,
980,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1982,9913.737643999999
981,Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1982,182634000000.0
982,Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,1982,349130.0
983,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1982,73.227
984,Germany,DEU,Population growth (annual %),SP.POP.GROW,1982,-0.095113437
985,Germany,DEU,Population in largest city,EN.URB.LCTY,1982,3048489.0
986,Germany,DEU,"Population, total",SP.POP.TOTL,1982,78333366.0
987,Germany,DEU,"Primary education, duration (years)",SE.PRM.DURS,1982,4.0
988,Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,1982,
989,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,1982,26.893
990,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1982,
991,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1982,7556.523429000001
992,Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1982,95659155333.0
993,Italy,ITA,Land area (sq. km),AG.LND.TOTL.K2,1982,294110.0
994,Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1982,74.81463415
995,Italy,ITA,Population growth (annual %),SP.POP.GROW,1982,0.07408186
996,Italy,ITA,Population in largest city,EN.URB.LCTY,1982,3437228.0
997,Italy,ITA,"Population, total",SP.POP.TOTL,1982,56543548.0
998,Italy,ITA,"Primary education, duration (years)",SE.PRM.DURS,1982,5.0
999,Italy,ITA,Progression to secondary school (%),SE.SEC.PROG.ZS,1982,99.18871
1000,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,1982,33.114000000000004
