,Country Name,Country Code,Indicator Name,2000
138385,Italy,ITA,Firms experiencing electrical outages (% of firms),
138386,Italy,ITA,Firms experiencing losses due to theft and vandalism (% of firms),
138387,Italy,ITA,Firms formally registered when operations started (% of firms),
138388,Italy,ITA,Firms offering formal training (% of firms),
138389,Italy,ITA,Firms that do not report all sales for tax purposes (% of firms),
138390,Italy,ITA,Firms that spend on R&D (% of firms),
138391,Italy,ITA,Firms using banks to finance investment (% of firms),
138392,Italy,ITA,Firms using banks to finance working capital (% of firms),
138393,Italy,ITA,Firms visited or required meetings with tax officials (% of firms),
138394,Italy,ITA,Firms with female participation in ownership (% of firms),
138395,Italy,ITA,Firms with female top manager (% of firms),
138396,Italy,ITA,"Fish species, threatened",
138397,Italy,ITA,Fixed broadband subscriptions,115000.0
138398,Italy,ITA,Fixed broadband subscriptions (per 100 people),0.202849853
138399,Italy,ITA,Fixed telephone subscriptions,27153000.0
138400,Italy,ITA,Fixed telephone subscriptions (per 100 people),47.89549627
138401,Italy,ITA,Food exports (% of merchandise exports),6.099105434
138402,Italy,ITA,Food imports (% of merchandise imports),8.6100555
138403,Italy,ITA,Food production index (2004-2006 = 100),98.8
138404,Italy,ITA,"Food, beverages and tobacco (% of value added in manufacturing)",8.53724689
138405,Italy,ITA,"Foreign direct investment, net (BoP, current US$)",-6680942868.0
138406,Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",1.1516557379999999
138407,Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",13172981900.0
138408,Italy,ITA,"Foreign direct investment, net outflows (% of GDP)",0.567570354
138409,Italy,ITA,"Foreign direct investment, net outflows (BoP, current US$)",6492039032.0
138410,Italy,ITA,Forest area (% of land area),28.45533984
138411,Italy,ITA,Forest area (sq. km),83690.0
138412,Italy,ITA,Forest rents (% of GDP),0.01016902
138413,Italy,ITA,Fossil fuel energy consumption (% of total),91.73009539
138414,Italy,ITA,Fuel exports (% of merchandise exports),2.02581317
138415,Italy,ITA,Fuel imports (% of merchandise imports),9.808192085
138416,Italy,ITA,GDP (constant 2010 US$),2068660000000.0
138417,Italy,ITA,GDP (constant LCU),1660300000000.0
138418,Italy,ITA,GDP (current LCU),1241510000000.0
138419,Italy,ITA,GDP (current US$),1143830000000.0
138420,Italy,ITA,GDP deflator (base year varies by country),74.77623977
138421,Italy,ITA,GDP deflator: linked series (base year varies by country),74.77623977
138422,Italy,ITA,GDP growth (annual %),3.786955143
138423,Italy,ITA,GDP per capita (constant 2010 US$),36329.24894
138424,Italy,ITA,GDP per capita (constant LCU),29157.7544
138425,Italy,ITA,GDP per capita (current LCU),21803.07234
138426,Italy,ITA,GDP per capita (current US$),20087.59199
138427,Italy,ITA,GDP per capita growth (annual %),3.739946533
138428,Italy,ITA,"GDP per capita, PPP (constant 2017 international $)",43264.64514
138429,Italy,ITA,"GDP per capita, PPP (current international $)",27082.57698
138430,Italy,ITA,GDP per person employed (constant 2017 PPP $),118701.9072
138431,Italy,ITA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),14.36316213
138432,Italy,ITA,GDP per unit of energy use (PPP $ per kg of oil equivalent),8.990977337999999
138433,Italy,ITA,"GDP, PPP (constant 2017 international $)",2463580000000.0
138434,Italy,ITA,"GDP, PPP (current international $)",1542140000000.0
138435,Italy,ITA,GDP: linked series (current LCU),1241510000000.0
138436,Italy,ITA,General government final consumption expenditure (% of GDP),17.73602191
138437,Italy,ITA,General government final consumption expenditure (annual % growth),3.37706739
138438,Italy,ITA,General government final consumption expenditure (constant 2010 US$),392018000000.0
138439,Italy,ITA,General government final consumption expenditure (constant LCU),300978000000.0
138440,Italy,ITA,General government final consumption expenditure (current LCU),220195000000.0
138441,Italy,ITA,General government final consumption expenditure (current US$),202870000000.0
138442,Italy,ITA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),-78.89121459
138443,Italy,ITA,Gini index (World Bank estimate),35.3
138444,Italy,ITA,GNI (constant 2010 US$),2060720000000.0
138445,Italy,ITA,GNI (constant LCU),1653950000000.0
138446,Italy,ITA,GNI (current LCU),1236770000000.0
138447,Italy,ITA,GNI (current US$),1139460000000.0
138448,Italy,ITA,GNI growth (annual %),3.594826888
138449,Italy,ITA,GNI per capita (constant 2010 US$),36189.799739999995
138450,Italy,ITA,GNI per capita (constant LCU),29046.189769999997
138451,Italy,ITA,GNI per capita (current LCU),21719.83693
138452,Italy,ITA,GNI per capita growth (annual %),3.547905299
138453,Italy,ITA,"GNI per capita, Atlas method (current US$)",21890.0
138454,Italy,ITA,"GNI per capita, PPP (constant 2017 international $)",43098.077189999996
138455,Italy,ITA,"GNI per capita, PPP (current international $)",26980.0
138456,Italy,ITA,"GNI, Atlas method (current US$)",1246380000000.0
138457,Italy,ITA,"GNI, PPP (constant 2017 international $)",2454100000000.0
138458,Italy,ITA,"GNI, PPP (current international $)",1536250000000.0
138459,Italy,ITA,GNI: linked series (current LCU),1236770000000.0
138460,Italy,ITA,Goods and services expense (% of expense),4.011971494
138461,Italy,ITA,Goods and services expense (current LCU),19675671080.0
138462,Italy,ITA,"Goods exports (BoP, current US$)",233992000000.0
138463,Italy,ITA,"Goods imports (BoP, current US$)",225178000000.0
138464,Italy,ITA,"Government expenditure on education, total (% of GDP)",4.291079998
138465,Italy,ITA,"Government expenditure on education, total (% of government expenditure)",9.222499847
138466,Italy,ITA,"Government expenditure per student, primary (% of GDP per capita)",22.28217
138467,Italy,ITA,"Government expenditure per student, secondary (% of GDP per capita)",25.61669
138468,Italy,ITA,"Government expenditure per student, tertiary (% of GDP per capita)",25.58481
138469,Italy,ITA,Grants and other revenue (% of revenue),4.611263653
138470,Italy,ITA,Grants and other revenue (current LCU),21295000000.0
138471,Italy,ITA,"Grants, excluding technical cooperation (BoP, current US$)",
138472,Italy,ITA,Gross capital formation (% of GDP),20.86457579
138473,Italy,ITA,Gross capital formation (annual % growth),5.621238872999999
138474,Italy,ITA,Gross capital formation (constant 2010 US$),435813000000.0
138475,Italy,ITA,Gross capital formation (constant LCU),345764000000.0
138476,Italy,ITA,Gross capital formation (current LCU),259036000000.0
138477,Italy,ITA,Gross capital formation (current US$),238655000000.0
138478,Italy,ITA,Gross domestic income (constant LCU),1660450000000.0
138479,Italy,ITA,Gross domestic savings (% of GDP),21.71445017
138480,Italy,ITA,Gross domestic savings (current LCU),269588000000.0
138481,Italy,ITA,Gross domestic savings (current US$),248376000000.0
138482,Italy,ITA,Gross fixed capital formation (% of GDP),20.73080352
138483,Italy,ITA,Gross fixed capital formation (annual % growth),6.809245382
138484,Italy,ITA,Gross fixed capital formation (constant 2010 US$),430352000000.0
138485,Italy,ITA,Gross fixed capital formation (constant LCU),340907000000.0
138486,Italy,ITA,Gross fixed capital formation (current LCU),257376000000.0
138487,Italy,ITA,Gross fixed capital formation (current US$),237125000000.0
138488,Italy,ITA,"Gross fixed capital formation, private sector (% of GDP)",
138489,Italy,ITA,"Gross fixed capital formation, private sector (current LCU)",
138490,Italy,ITA,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",102.97406
138491,Italy,ITA,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",103.76754
138492,Italy,ITA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",103.38117
138493,Italy,ITA,Gross national expenditure (% of GDP),99.15012562
138494,Italy,ITA,Gross national expenditure (constant 2010 US$),2067880000000.0
138495,Italy,ITA,Gross national expenditure (constant LCU),1649920000000.0
138496,Italy,ITA,Gross national expenditure (current LCU),1230960000000.0
138497,Italy,ITA,Gross national expenditure (current US$),1134110000000.0
138498,Italy,ITA,Gross national expenditure deflator (base year varies by country),74.60735518
138499,Italy,ITA,Gross savings (% of GDP),20.58793248
138500,Italy,ITA,Gross savings (% of GNI),20.66683018
138501,Italy,ITA,Gross savings (current LCU),255602000000.0
138502,Italy,ITA,Gross savings (current US$),235491000000.0
138503,Italy,ITA,Gross value added at basic prices (GVA) (constant 2010 US$),1851830000000.0
138504,Italy,ITA,Gross value added at basic prices (GVA) (constant LCU),1473840000000.0
138505,Italy,ITA,Gross value added at basic prices (GVA) (current LCU),1112460000000.0
138506,Italy,ITA,Gross value added at basic prices (GVA) (current US$),1024930000000.0
138507,Italy,ITA,HFC gas emissions (thousand metric tons of CO2 equivalent),7099.5
138508,Italy,ITA,High-technology exports (% of manufactured exports),
138509,Italy,ITA,High-technology exports (current US$),
138510,Italy,ITA,"Hospital beds (per 1,000 people)",4.7
138511,Italy,ITA,Households and NPISHs final consumption expenditure (% of GDP),60.54952792
138512,Italy,ITA,Households and NPISHs Final consumption expenditure (annual % growth),2.659764361
138513,Italy,ITA,Households and NPISHs Final consumption expenditure (constant 2010 US$),1238570000000.0
138514,Italy,ITA,Households and NPISHs Final consumption expenditure (constant LCU),1002740000000.0
138515,Italy,ITA,Households and NPISHs Final consumption expenditure (current LCU),751730000000.0
138516,Italy,ITA,Households and NPISHs Final consumption expenditure (current US$),692584000000.0
138517,Italy,ITA,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),21751.39183
138518,Italy,ITA,Households and NPISHs Final consumption expenditure per capita growth (annual %),2.613266293
138519,Italy,ITA,"Households and NPISHs Final consumption expenditure, PPP (constant 2017 international $)",1312610000000.0
138520,Italy,ITA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",884734000000.0
138521,Italy,ITA,Households and NPISHs final consumption expenditure: linked series (current LCU),751730000000.0
138522,Italy,ITA,Human capital index (HCI) (scale 0-1),
138523,Italy,ITA,"Human capital index (HCI), female (scale 0-1)",
138524,Italy,ITA,"Human capital index (HCI), female, lower bound (scale 0-1)",
138525,Italy,ITA,"Human capital index (HCI), female, upper bound (scale 0-1)",
138526,Italy,ITA,"Human capital index (HCI), lower bound (scale 0-1)",
138527,Italy,ITA,"Human capital index (HCI), male (scale 0-1)",
138528,Italy,ITA,"Human capital index (HCI), male, lower bound (scale 0-1)",
138529,Italy,ITA,"Human capital index (HCI), male, upper bound (scale 0-1)",
138530,Italy,ITA,"Human capital index (HCI), upper bound (scale 0-1)",
138531,Italy,ITA,"IBRD loans and IDA credits (DOD, current US$)",
138532,Italy,ITA,ICT goods exports (% of total goods exports),4.448991833
138533,Italy,ITA,ICT goods imports (% total goods imports),8.77829977
138534,Italy,ITA,"ICT service exports (% of service exports, BoP)",5.8250194529999995
138535,Italy,ITA,"ICT service exports (BoP, current US$)",3449271543.0
138536,Italy,ITA,IDA resource allocation index (1=low to 6=high),
138537,Italy,ITA,"IFC, private nonguaranteed (NFL, current US$)",
138538,Italy,ITA,"IMF repurchases and charges (TDS, current US$)",
138539,Italy,ITA,"Immunization, DPT (% of children ages 12-23 months)",87.0
138540,Italy,ITA,"Immunization, HepB3 (% of one-year-old children)",94.0
138541,Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",74.0
138542,Italy,ITA,Import unit value index (2000 = 100),100.0
138543,Italy,ITA,Import value index (2000 = 100),100.0
138544,Italy,ITA,Import volume index (2000 = 100),100.0
138545,Italy,ITA,Imports of goods and services (% of GDP),24.77785773
138546,Italy,ITA,Imports of goods and services (annual % growth),10.990818199999998
138547,Italy,ITA,"Imports of goods and services (BoP, current US$)",283874000000.0
138548,Italy,ITA,Imports of goods and services (constant 2010 US$),480855000000.0
138549,Italy,ITA,Imports of goods and services (constant LCU),373487000000.0
138550,Italy,ITA,Imports of goods and services (current LCU),307620000000.0
138551,Italy,ITA,Imports of goods and services (current US$),283417000000.0
138552,Italy,ITA,"Imports of goods, services and primary income (BoP, current US$)",336170000000.0
138553,Italy,ITA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.18
138554,Italy,ITA,"Incidence of malaria (per 1,000 population at risk)",
138555,Italy,ITA,"Incidence of tuberculosis (per 100,000 people)",7.1
138556,Italy,ITA,Income share held by fourth 20%,23.0
138557,Italy,ITA,Income share held by highest 10%,26.4
138558,Italy,ITA,Income share held by highest 20%,41.7
138559,Italy,ITA,Income share held by lowest 10%,2.1
138560,Italy,ITA,Income share held by lowest 20%,6.3
138561,Italy,ITA,Income share held by second 20%,12.1
138562,Italy,ITA,Income share held by third 20%,16.9
138563,Italy,ITA,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),
138564,Italy,ITA,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),
138565,Italy,ITA,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),
138566,Italy,ITA,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),
138567,Italy,ITA,Individuals using the Internet (% of population),23.11087424
138568,Italy,ITA,"Industrial design applications, nonresident, by count",
138569,Italy,ITA,"Industrial design applications, resident, by count",
138570,Italy,ITA,"Industry (including construction), value added (% of GDP)",24.30930843
138571,Italy,ITA,"Industry (including construction), value added (annual % growth)",2.7864070739999995
138572,Italy,ITA,"Industry (including construction), value added (constant 2010 US$)",500081000000.0
138573,Italy,ITA,"Industry (including construction), value added (constant LCU)",407467000000.0
138574,Italy,ITA,"Industry (including construction), value added (current LCU)",301803000000.0
138575,Italy,ITA,"Industry (including construction), value added (current US$)",278057000000.0
138576,Italy,ITA,"Industry (including construction), value added per worker (constant 2010 US$)",75799.83771
138577,Italy,ITA,"Inflation, consumer prices (annual %)",2.537685321
138578,Italy,ITA,"Inflation, GDP deflator (annual %)",1.792397966
138579,Italy,ITA,"Inflation, GDP deflator: linked series (annual %)",1.792397966
138580,Italy,ITA,Informal employment (% of total non-agricultural employment),
138581,Italy,ITA,"Informal employment, female (% of total non-agricultural employment)",
138582,Italy,ITA,"Informal employment, male (% of total non-agricultural employment)",
138583,Italy,ITA,Informal payments to public officials (% of firms),
138584,Italy,ITA,Insurance and financial services (% of commercial service exports),4.504945128999999
138585,Italy,ITA,Insurance and financial services (% of commercial service imports),7.037360757
138586,Italy,ITA,"Insurance and financial services (% of service exports, BoP)",4.462459816
138587,Italy,ITA,"Insurance and financial services (% of service imports, BoP)",6.9213478429999995
138588,Italy,ITA,"Intentional homicides (per 100,000 people)",1.351156415
138589,Italy,ITA,"Intentional homicides, female (per 100,000 female)",0.651253472
138590,Italy,ITA,"Intentional homicides, male (per 100,000 male)",2.097565865
138591,Italy,ITA,Interest payments (% of expense),15.18074156
138592,Italy,ITA,Interest payments (% of revenue),16.12155806
138593,Italy,ITA,Interest payments (current LCU),74450000000.0
138594,Italy,ITA,"Interest rate spread (lending rate minus deposit rate, %)",
138595,Italy,ITA,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",
138596,Italy,ITA,"Internally displaced persons, new displacement associated with disasters (number of cases)",
138597,Italy,ITA,"Internally displaced persons, total displaced by conflict and violence (number of people)",
138598,Italy,ITA,International migrant stock (% of population),3.712679568
138599,Italy,ITA,"International migrant stock, total",2121688.0
138600,Italy,ITA,"International tourism, expenditures (% of total imports)",6.400732249
138601,Italy,ITA,"International tourism, expenditures (current US$)",18170000000.0
138602,Italy,ITA,"International tourism, expenditures for passenger transport items (current US$)",2484000000.0
138603,Italy,ITA,"International tourism, expenditures for travel items (current US$)",15686000000.0
138604,Italy,ITA,"International tourism, number of arrivals",41181000.0
138605,Italy,ITA,"International tourism, number of departures",20080000.0
138606,Italy,ITA,"International tourism, receipts (% of total exports)",9.792397363
138607,Italy,ITA,"International tourism, receipts (current US$)",28712000000.0
138608,Italy,ITA,"International tourism, receipts for passenger transport items (current US$)",1214000000.0
138609,Italy,ITA,"International tourism, receipts for travel items (current US$)",27498000000.0
138610,Italy,ITA,Investment in energy with private participation (current US$),
138611,Italy,ITA,Investment in ICT with private participation (current US$),
138612,Italy,ITA,Investment in transport with private participation (current US$),
138613,Italy,ITA,Investment in water and sanitation with private participation (current US$),
138614,Italy,ITA,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",33.62599945
138615,Italy,ITA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",33.96459961
138616,Italy,ITA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",42.15299988
138617,Italy,ITA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",42.17910004
138618,Italy,ITA,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",37.97499847
138619,Italy,ITA,"Labor force participation rate for ages 15-24, total (%) (national estimate)",38.0644989
138620,Italy,ITA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",35.31999969
138621,Italy,ITA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",35.68470001
138622,Italy,ITA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",46.15499878
138623,Italy,ITA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",61.20000076
138624,Italy,ITA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",61.65850067
138625,Italy,ITA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",73.56999969
138626,Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",47.7159996
138627,Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",48.14509964
138628,Italy,ITA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",59.80899811
138629,Italy,ITA,Labor force with advanced education (% of total working-age population with advanced education),79.55500031
138630,Italy,ITA,"Labor force with advanced education, female (% of female working-age population with advanced education)",75.98799896
138631,Italy,ITA,"Labor force with advanced education, male (% of male working-age population with advanced education)",82.77269745
138632,Italy,ITA,Labor force with basic education (% of total working-age population with basic education),39.03979874
138633,Italy,ITA,"Labor force with basic education, female (% of female working-age population with basic education)",24.16869926
138634,Italy,ITA,"Labor force with basic education, male (% of male working-age population with basic education)",54.77030182
138635,Italy,ITA,Labor force with intermediate education (% of total working-age population with intermediate education),67.52159882
138636,Italy,ITA,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",59.27830124
138637,Italy,ITA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",75.84300232
138638,Italy,ITA,"Labor force, female (% of total labor force)",38.56668035
138639,Italy,ITA,"Labor force, total",23278506.0
138640,Italy,ITA,Labor tax and contributions (% of commercial profits),
138641,Italy,ITA,Land area (sq. km),294110.0
138642,Italy,ITA,Land area where elevation is below 5 meters (% of total land area),3.876596966
138643,Italy,ITA,Land under cereal production (hectares),4137209.0
138644,Italy,ITA,"Lead time to export, median case (days)",
138645,Italy,ITA,"Lead time to import, median case (days)",
138646,Italy,ITA,Lending interest rate (%),7.022741667000001
138647,Italy,ITA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,
138648,Italy,ITA,"Life expectancy at birth, female (years)",82.8
138649,Italy,ITA,"Life expectancy at birth, male (years)",76.9
138650,Italy,ITA,"Life expectancy at birth, total (years)",79.77804878
138651,Italy,ITA,Lifetime risk of maternal death (%),0.004919131
138652,Italy,ITA,Lifetime risk of maternal death (1 in: rate varies by country),20300.0
138653,Italy,ITA,Liner shipping connectivity index (maximum value in 2004 = 100),
138654,Italy,ITA,"Listed domestic companies, total",297.0
138655,Italy,ITA,"Literacy rate, adult female (% of females ages 15 and above)",
138656,Italy,ITA,"Literacy rate, adult male (% of males ages 15 and above)",
138657,Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",
138658,Italy,ITA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",
138659,Italy,ITA,"Literacy rate, youth female (% of females ages 15-24)",
138660,Italy,ITA,"Literacy rate, youth male (% of males ages 15-24)",
138661,Italy,ITA,"Literacy rate, youth total (% of people ages 15-24)",
138662,Italy,ITA,Livestock production index (2004-2006 = 100),99.38
138663,Italy,ITA,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),
138664,Italy,ITA,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),
138665,Italy,ITA,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),
138666,Italy,ITA,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),
138667,Italy,ITA,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),
138668,Italy,ITA,Logistics performance index: Overall (1=low to 5=high),
138669,Italy,ITA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),
138670,Italy,ITA,Losses due to theft and vandalism (% of annual sales of affected firms),
138671,Italy,ITA,Low-birthweight babies (% of births),7.0860744
138672,Italy,ITA,"Lower secondary completion rate, female (% of relevant age group)",
138673,Italy,ITA,"Lower secondary completion rate, male (% of relevant age group)",
138674,Italy,ITA,"Lower secondary completion rate, total (% of relevant age group)",
138675,Italy,ITA,Lower secondary school starting age (years),11.0
138676,Italy,ITA,Machinery and transport equipment (% of value added in manufacturing),22.67527167
138677,Italy,ITA,"Mammal species, threatened",
138678,Italy,ITA,Manufactures exports (% of merchandise exports),88.53197982
138679,Italy,ITA,Manufactures imports (% of merchandise imports),69.10488758
138680,Italy,ITA,"Manufacturing, value added (% of GDP)",17.57324471
138681,Italy,ITA,"Manufacturing, value added (annual % growth)",2.9088962680000003
138682,Italy,ITA,"Manufacturing, value added (constant 2010 US$)",327134000000.0
138683,Italy,ITA,"Manufacturing, value added (constant LCU)",259549000000.0
138684,Italy,ITA,"Manufacturing, value added (current LCU)",218174000000.0
138685,Italy,ITA,"Manufacturing, value added (current US$)",201008000000.0
138686,Italy,ITA,Marine protected areas (% of territorial waters),
138687,Italy,ITA,Market capitalization of listed domestic companies (% of GDP),67.17462059
138688,Italy,ITA,Market capitalization of listed domestic companies (current US$),768363000000.0
138689,Italy,ITA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",4.0
138690,Italy,ITA,"Maternal mortality ratio (national estimate, per 100,000 live births)",
138691,Italy,ITA,Medium and high-tech exports (% manufactured exports),53.404056000000004
138692,Italy,ITA,Medium and high-tech Industry (including construction) (% manufacturing value added),38.1431754
138693,Italy,ITA,Merchandise exports (current US$),240518000000.0
138694,Italy,ITA,Merchandise exports by the reporting economy (current US$),239904000000.0
138695,Italy,ITA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",0.9000695190000001
138696,Italy,ITA,Merchandise exports to economies in the Arab World (% of total merchandise exports),4.597717203
138697,Italy,ITA,Merchandise exports to high-income economies (% of total merchandise exports),84.63068194
138698,Italy,ITA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),1.859301171
138699,Italy,ITA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),4.742126338
138700,Italy,ITA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),2.829421183
138701,Italy,ITA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),3.331058826
138702,Italy,ITA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),0.563965492
138703,Italy,ITA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),1.1433755270000001
138704,Italy,ITA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),14.46924854
138705,Italy,ITA,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),
138706,Italy,ITA,Merchandise imports (current US$),238757000000.0
138707,Italy,ITA,Merchandise imports by the reporting economy (current US$),238024000000.0
138708,Italy,ITA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",0.228434862
138709,Italy,ITA,Merchandise imports from economies in the Arab World (% of total merchandise imports),7.93436783
138710,Italy,ITA,Merchandise imports from high-income economies (% of total merchandise imports),76.62538671
138711,Italy,ITA,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),4.0612143
138712,Italy,ITA,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),6.540856881
138713,Italy,ITA,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),2.036145704
138714,Italy,ITA,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),7.756472952
138715,Italy,ITA,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),0.878047096
138716,Italy,ITA,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),1.873441492
138717,Italy,ITA,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),23.14617843
138718,Italy,ITA,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),
138719,Italy,ITA,Merchandise trade (% of GDP),41.90090051
138720,Italy,ITA,Methane emissions (% change from 1990),-0.798427738
138721,Italy,ITA,Methane emissions (kt of CO2 equivalent),46791.1
138722,Italy,ITA,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),7587.209097
138723,Italy,ITA,Methodology assessment of statistical capacity (scale 0 - 100),
138724,Italy,ITA,Military expenditure (% of GDP),1.741059504
138725,Italy,ITA,Military expenditure (% of general government expenditure),3.7351578969999997
138726,Italy,ITA,Military expenditure (current LCU),21576363700.0
138727,Italy,ITA,Military expenditure (current USD),19878720932.0
138728,Italy,ITA,Mineral rents (% of GDP),6.94e-06
138729,Italy,ITA,Mobile cellular subscriptions,42246000.0
138730,Italy,ITA,Mobile cellular subscriptions (per 100 people),74.5182166
138731,Italy,ITA,Monetary Sector credit to private sector (% GDP),
138732,Italy,ITA,"Mortality caused by road traffic injury (per 100,000 people)",
138733,Italy,ITA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",13.5
138734,Italy,ITA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",9.3
138735,Italy,ITA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",17.9
138736,Italy,ITA,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",
138737,Italy,ITA,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",
138738,Italy,ITA,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",
138739,Italy,ITA,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",0.5
138740,Italy,ITA,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",0.5
138741,Italy,ITA,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",0.6
138742,Italy,ITA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",
138743,Italy,ITA,"Mortality rate, adult, female (per 1,000 female adults)",50.685
138744,Italy,ITA,"Mortality rate, adult, male (per 1,000 male adults)",101.334
138745,Italy,ITA,"Mortality rate, infant (per 1,000 live births)",4.7
138746,Italy,ITA,"Mortality rate, infant, female (per 1,000 live births)",4.4
138747,Italy,ITA,"Mortality rate, infant, male (per 1,000 live births)",5.1
138748,Italy,ITA,"Mortality rate, neonatal (per 1,000 live births)",3.5
138749,Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",5.6
138750,Italy,ITA,"Mortality rate, under-5, female (per 1,000 live births)",5.2
138751,Italy,ITA,"Mortality rate, under-5, male (per 1,000 live births)",6.0
138752,Italy,ITA,Multidimensional poverty headcount ratio (% of total population),
138753,Italy,ITA,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",
138754,Italy,ITA,"Multidimensional poverty headcount ratio, female (% of female population)",
138755,Italy,ITA,"Multidimensional poverty headcount ratio, household (% of total households)",
138756,Italy,ITA,"Multidimensional poverty headcount ratio, male (% of male population)",
138757,Italy,ITA,Multidimensional poverty index (scale 0-1),
138758,Italy,ITA,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",
138759,Italy,ITA,Multidimensional poverty intensity (average share of deprivations experienced by the poor),
138760,Italy,ITA,Multilateral debt service (% of public and publicly guaranteed debt service),
138761,Italy,ITA,"Multilateral debt service (TDS, current US$)",
138762,Italy,ITA,Natural gas rents (% of GDP),0.03933956
